READ TERR 1 2
! WTHRhard
58723.4381564375	0.0370834259259259	-0.0370834259259259	1.061079	0.024902	-0.024902
58724.0775733241	0.00326837962962963	-0.00326837962962963	0.684543	0.040201	-0.040201
58724.9492596551	0.00376030092592593	-0.00376030092592593	0.917923	0.043542	-0.043542
58725.2170039375	0.00164797453703704	-0.00164797453703704	0.995828	0.066901	-0.066901
58725.9966125255	0.00305761574074074	-0.00305761574074074	0.149864	0.030891	-0.030891
58726.0050808819	0.00156815972222222	-0.00156815972222222	1.301683	0.075022	-0.075022
58726.8029262986	0.00242930555555556	-0.00242930555555556	1.702023	0.078195	-0.078195
58727.1354898981	0.00182855324074074	-0.00182855324074074	1.776351	0.091392	-0.091392
58728.0714158356	0.00537003472222222	-0.00537003472222222	1.851532	0.071052	-0.071052
58728.7355823171	0.00516679398148148	-0.00516679398148148	1.565216	0.047375	-0.047375
58729.4587544583	0.00551241898148148	-0.00551241898148148	1.523575	0.04498	-0.04498
58729.5932976296	0.00300706018518519	-0.00300706018518519	1.184493	0.191496	-0.191496
58730.3293036366	0.000116458333333333	-0.000116458333333333	0.850771	0.324385	-0.324385
58731.2594564144	0.00561215277777778	-0.00561215277777778	1.133805	0.037119	-0.037119
58731.9883637986	0.00584365740740741	-0.00584365740740741	0.998445	0.034259	-0.034259
58736.258818544	0.231969722222222	-0.231969722222222	0.675739	0.024695	-0.024695
58737.9676624097	0.0050334837962963	-0.0050334837962963	0.615022	0.029858	-0.029858
58738.099556912	0.00509034722222222	-0.00509034722222222	0.512539	0.028392	-0.028392
58738.2991311481	0.00552538194444444	-0.00552538194444444	0.574142	0.029231	-0.029231
58738.5513950949	0.00535171296296296	-0.00535171296296296	0.466214	0.048124	-0.048124
58738.8971161597	0.00543851851851852	-0.00543851851851852	0.554628	0.026826	-0.026826
58739.0160340301	0.00529381944444444	-0.00529381944444444	0.559747	0.047287	-0.047287
58739.2816291806	0.00286994212962963	-0.00286994212962963	0.579755	0.047881	-0.047881
58739.6119815995	0.00378835648148148	-0.00378835648148148	0.513709	0.040561	-0.040561
58739.8117201181	0.00401975694444444	-0.00401975694444444	0.474062	0.031823	-0.031823
58740.4912041574	0.00509125	-0.00509125	0.467389	0.027583	-0.027583
58740.6180290532	0.00537978009259259	-0.00537978009259259	0.472656	0.026272	-0.026272
58740.8898175023	0.00509135416666667	-0.00509135416666667	0.397866	0.027283	-0.027283
58741.6050350718	0.00376033564814815	-0.00376033564814815	0.458873	0.031572	-0.031572
58741.8103093889	0.0047730787037037	-0.0047730787037037	0.393008	0.027576	-0.027576
58742.0114736481	0.00569871527777778	-0.00569871527777778	0.434948	0.034944	-0.034944
58742.477427294	0.0056690625	-0.0056690625	0.401594	0.023866	-0.023866
58742.8821504306	0.00511952546296296	-0.00511952546296296	0.34294	0.060251	-0.060251
58744.5254273287	0.000406793981481481	-0.000406793981481481	0.252935	0.078409	-0.078409
58745.7980536134	0.000116446759259259	-0.000116446759259259	0.139995	0.144525	-0.144525
58746.2544228148	0.00506241898148148	-0.00506241898148148	0.325594	0.023099	-0.023099
58746.6041913681	0.00251608796296296	-0.00251608796296296	0.351718	0.033656	-0.033656
58746.8320140417	0.0406864699074074	-0.0406864699074074	0.27776	0.020201	-0.020201
58747.125082537	0.00523603009259259	-0.00523603009259259	0.265189	0.023741	-0.023741
58747.514435419	0.000142407407407407	-0.000142407407407407	0.267481	0.120773	-0.120773
58747.9825948634	0.00540841435185185	-0.00540841435185185	0.262265	0.021917	-0.021917
58748.1783973519	0.00402076388888889	-0.00402076388888889	0.28584	0.025136	-0.025136
58748.6442561829	0.00483090277777778	-0.00483090277777778	0.306243	0.023262	-0.023262
58748.710949412	0.00480201388888889	-0.00480201388888889	0.311661	0.022664	-0.022664
58749.0462654306	0.00558324074074074	-0.00558324074074074	0.181866	0.02148	-0.02148
58749.376413544	0.00529390046296296	-0.00529390046296296	0.287397	0.021646	-0.021646
58749.9736507083	0.00532258101851852	-0.00532258101851852	0.274913	0.021096	-0.021096
58750.3073059977	0.00566997685185185	-0.00566997685185185	0.296386	0.020727	-0.020727
58750.4407075602	0.00558324074074074	-0.00558324074074074	0.171199	0.019958	-0.019958
58750.7055707662	0.005321875	-0.005321875	0.222069	0.018916	-0.018916
58751.3070767616	0.00592684027777778	-0.00592684027777778	0.274919	0.021768	-0.021768
58751.7002200949	0.00511929398148148	-0.00511929398148148	0.262794	0.021136	-0.021136
58752.3113312639	0.00511924768518519	-0.00511924768518519	0.247281	0.036791	-0.036791
58752.7095838102	0.00549633101851852	-0.00549633101851852	0.243368	0.019991	-0.019991
58753.6382814838	0.00665283564814815	-0.00665283564814815	0.149198	0.018837	-0.018837
58754.825122919	0.13025119212963	-0.13025119212963	0.16059	0.019145	-0.019145
58755.7537735324	0.127961701388889	-0.127961701388889	0.195251	0.020199	-0.020199
58756.5551611019	0.00503247685185185	-0.00503247685185185	0.24425	0.040932	-0.040932
58759.2798384167	0.00538061342592593	-0.00538061342592593	0.146513	0.018103	-0.018103
NO NO NO NO NO NO
! PCHRhard
57689.7306212292	0.00091412037037037	-0.00091412037037037	-8.4e-05	3.4e-05	-3.4e-05
58545.381546669	0.00296001157407407	-0.00296001157407407	-0.000217	4.6e-05	-4.6e-05
58726.0025615417	0.000435289351851852	-0.000435289351851852	0.456582	0.165887	-0.165887
58730.3294764259	0.00501239583333333	-0.00501239583333333	0.807944	0.138973	-0.138973
58730.5284159745	0.00537878472222222	-0.00537878472222222	1.040097	0.128705	-0.128705
