READ TERR 1 2
! WT
58723.4380822373	0.0370834259259259	-0.0370834259259259	1.146473	0.02838311	-0.02838383
58724.0774991238	0.00326837962962963	-0.00326837962962963	0.757239	0.04738281	-0.04738074
58724.9491853275	0.00376030092592593	-0.00376030092592593	1.02396	0.05133159	-0.05132619
58725.21692961	0.00164797453703704	-0.00164797453703704	1.163627	0.08078618	-0.08078568
58726.0050065544	0.00156815972222222	-0.00156815972222222	1.69287	0.09148831	-0.09148801
58726.8028518426	0.00242930555555556	-0.00242930555555556	2.294319	0.09699501	-0.09637581
58727.1354154421	0.00182855324074074	-0.00182855324074074	2.404428	0.1143597	-0.1137283
58728.0713413796	0.00537003472222222	-0.00537003472222222	2.848281	0.09563168	-0.1011057
58728.7355077338	0.00516679398148148	-0.00516679398148148	2.717674	0.06436042	-0.06427999
58729.458679875	0.00551241898148148	-0.00551241898148148	2.718036	0.06277103	-0.0625045
58729.5932230463	0.00300706018518519	-0.00300706018518519	1.983588	0.3638155	-0.23916
58730.3292290532	0.000116458333333333	-0.000116458333333333	1.15141	0.4749152	-0.4491174
58731.2593817025	0.00561215277777778	-0.00561215277777778	2.343811	0.05492838	-0.05492781
58731.9882890868	0.00584365740740741	-0.00584365740740741	4.014274	0.06816635	-0.0682398
58736.2587435127	0.231969722222222	-0.231969722222222	3.740703	0.05602382	-0.05601727
58737.96758725	0.0050334837962963	-0.0050334837962963	3.771095	0.07152978	-0.0715286
58738.0994817523	0.00509034722222222	-0.00509034722222222	3.672791	0.07155914	-0.07155752
58738.2990559884	0.00552538194444444	-0.00552538194444444	4.037245	0.07921844	-0.08729374
58738.5513199352	0.00535171296296296	-0.00535171296296296	24.32523	1.170874	-0.3646427
58738.897041	0.00543851851851852	-0.00543851851851852	6.501498	0.08811929	-0.08811768
58739.0159588704	0.00529381944444444	-0.00529381944444444	23.92085	0.9031031	-0.2928561
58739.2815540208	0.00286994212962963	-0.00286994212962963	19.32835	0.4929151	-0.2716745
58739.6119063125	0.00378835648148148	-0.00378835648148148	19.93374	0.3421535	-0.2252877
58739.811644831	0.00401975694444444	-0.00401975694444444	3.317015	0.07985302	-0.07984185
58740.4911288704	0.00509125	-0.00509125	3.091522	0.06617577	-0.06617426
58740.6179537662	0.00537978009259259	-0.00537978009259259	3.087389	0.0645035	-0.064502
58740.8897422153	0.00509135416666667	-0.00509135416666667	3.982128	0.07534614	-0.07533898
58741.6049596563	0.00376033564814815	-0.00376033564814815	12.13857	0.1443151	-0.1443114
58741.8102339734	0.0047730787037037	-0.0047730787037037	12.20375	0.133604	-0.1324238
58742.0113982326	0.00569871527777778	-0.00569871527777778	11.43504	0.4976952	-0.6776093
58742.4773518785	0.0056690625	-0.0056690625	8.775119	0.1022805	-0.1069611
58742.882075015	0.00511952546296296	-0.00511952546296296	8.341018	1.395547	-0.9426451
58744.5253517211	0.000406793981481481	-0.000406793981481481	5.487495	0.3095825	-0.3094596
58745.7979780058	0.000116446759259259	-0.000116446759259259	2.487745	0.4095842	-0.4095745
58746.2543472072	0.00506241898148148	-0.00506241898148148	2.592676	0.06053604	-0.06137179
58746.6041156331	0.00251608796296296	-0.00251608796296296	2.355863	0.08212351	-0.08212446
58746.8319383067	0.0406864699074074	-0.0406864699074074	1.829077	0.04679354	-0.04679224
58747.1250068021	0.00523603009259259	-0.00523603009259259	1.387421	0.04921251	-0.04919603
58747.514359684	0.000142407407407407	-0.000142407407407407	0.9032461	0.2325953	-0.2325947
58747.9825191285	0.00540841435185185	-0.00540841435185185	1.197116	0.04529948	-0.04529915
58748.1783216169	0.00402076388888889	-0.00402076388888889	1.18235	0.04959306	-0.05073773
58748.6441803194	0.00483090277777778	-0.00483090277777778	1.050237	0.0423919	-0.04239181
58748.7108735486	0.00480201388888889	-0.00480201388888889	1.151389	0.04345924	-0.04345913
58749.0461895671	0.00558324074074074	-0.00558324074074074	0.8461411	0.04103775	-0.04103057
58749.3763376806	0.00529390046296296	-0.00529390046296296	1.029668	0.04040389	-0.04040372
58749.9735748449	0.00532258101851852	-0.00532258101851852	1.066401	0.04157013	-0.04156998
58750.3072301343	0.00566997685185185	-0.00566997685185185	1.119815	0.03963796	-0.03963778
58750.4406316968	0.00558324074074074	-0.00558324074074074	0.7812583	0.03970991	-0.03970196
58750.7054947743	0.005321875	-0.005321875	1.024848	0.03901722	-0.03901712
58751.3070007697	0.00592684027777778	-0.00592684027777778	0.9602922	0.04362038	-0.04852713
58751.700144103	0.00511929398148148	-0.00511929398148148	1.021377	0.04067044	-0.040672
58752.311255272	0.00511924768518519	-0.00511924768518519	1.091624	0.1203398	-0.1280623
58752.7095076898	0.00549633101851852	-0.00549633101851852	0.9207197	0.03901114	-0.03923243
58753.6382053634	0.00665283564814815	-0.00665283564814815	0.6691415	0.03661363	-0.03660415
58754.8250466713	0.13025119212963	-0.13025119212963	0.8397664	0.03830035	-0.03830177
58755.7536972847	0.127961701388889	-0.127961701388889	0.8516895	0.04915672	-0.04860678
58756.5550847257	0.00503247685185185	-0.00503247685185185	0.9650594	0.1298464	-0.09370427
58759.279761912	0.00538061342592593	-0.00538061342592593	0.7222955	0.0369264	-0.03692601
NO NO NO NO NO NO
! PC
58726.0024871493	0.000435289351851852	-0.000435289351851852	0.7146014	0.232491	-0.1929728
58730.3294017778	0.00501239583333333	-0.00501239583333333	1.632948	0.2017267	-0.2017267
58730.5283413264	0.00537878472222222	-0.00537878472222222	1.956753	0.1769933	-0.1769933
58740.2175795185	0.00435210648148148	-0.00435210648148148	2.200004	0.2414297	-0.2414297
