JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2455789.92153,<11.3,,,Vis.,MTH,,11.3,,2394jau,,,,Z,,,,V0745 Sco,AAVSO,STD,,,,
2455790.82014,<14.2,,,Vis.,LMK,BK,14.21,,sky-map.org,,,,Z,,,,V745 SCO,AAVSO,STD,,,,
2455792.92569,<11.3,,,Vis.,MTH,,11.3,,2394jau,,,,Z,,,,V745 SCO,AAVSO,STD,,,,
2455792.92917,<11.3,,,Vis.,MTH,,11.3,,2394jau,,,,Z,,,,V745 SCO,AAVSO,STD,,,,
2455792.9826,<14.8,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V745 SCO,RASNZ-VSS,STD,,,,
2455793.76389,<11.5,,,Vis.,LMK,BU,113,,sky-map.org,,,,Z,,,,V745 SCO,AAVSO,STD,,,,
2455793.92569,<11.3,,,Vis.,MTH,,11.3,,2394jau,,,,Z,,,,V745 SCO,AAVSO,STD,,,,
2455794.0319,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V745 SCO,RASNZ-VSS,STD,,,,
2455794.06111,<12.0,,,TG,KBJ,,120,,2132aen,""" Unfiltered DSLR, vis est """,,,Z,,,,V745 SCO,,STD,,,,
2455794.92778,<11.3,,,Vis.,MTH,,11.3,,2394jau,,,,Z,,,,V745 SCO,AAVSO,STD,,,,
2455795.0493,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V745 SCO,RASNZ-VSS,STD,,,,
2455795.280,15.7,0.2,,CR,MLF,,2UCAC17795683,2UCAC17795663,BERTO'S CHART,,0,15.7,Z,13.5,13.9,,V745 SCO,,STD,,,,
