JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2437584.6,10.9,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437584.8,11.5,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437585.249,11.7,,,Vis.,L,,,,,,,,V,,,,RS OPH,,STD,,,,
2437586.3,11.2,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437586.8,11.5,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437589.2,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437589.5,11.6,,,Vis.,RB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437589.8,11.6,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437590.2,11.1,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437590.5,11.6,,,Vis.,RB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437592.5,12.0,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437595.6,11.0,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437596.5,11.6,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437598.3,11.7,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437598.6,11.0,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437600.250,11.7,,,Vis.,L,,,,,,,,V,,,,RS OPH,,STD,,,,
2437602.3,11.5,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437603.7,11.9,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437604.6,11.4,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437604.7,12.0,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437605.7,11.7,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437608.6,11.1,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437611.5,<9.7,,,Vis.,RB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437613.6,11.2,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437706.6,11.7,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437713.7,11.5,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437715.6,11.5,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437721.6,11.9,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437725.6,11.9,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437727.7,11.5,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437727.9,11.9,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437730.6,11.9,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437733.9,12.0,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437735.6,11.9,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437739.6,12.0,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437739.9,12.0,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437740.9,11.8,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437749.6,12.2,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437753.6,11.9,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437758.5,12.1,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437762.9,11.8,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437764.5,12.3,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437766.9,11.2,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437768.9,12.1,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437769.9,12.2,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437783.6,12.4,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437784.7,12.2,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437787.7,12.1,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437789.3,12.4,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437789.9,11.5,,,Vis.,H,,,,,,,,V,,,,RS OPH,,STD,,,,
2437792.6,11.5,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437794.6,12.4,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437794.8,11.4,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437794.8,12.4,,,Vis.,WX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437796.8,11.9,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437799.5,12.3,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437808.6,12.1,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437809.6,12.0,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437810.6,12.0,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437810.6,12.2,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437812.6,11.7,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437813.4,12.0,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437813.4776,12.03,,,N/A,SIV,,,,,,,,V,,,,RS OPH,,STD,,,,
2437813.6,12.0,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437814.3,12.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437815.6,12.0,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437816.7,12.0,,,Vis.,RCJ,,,,,,,,V,,,,RS OPH,,STD,,,,
2437817.6,12.0,,,Vis.,HR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437817.6,12.0,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437818.9,12.5,,,Vis.,H,,,,,,,,V,,,,RS OPH,,STD,,,,
2437819.3,12.5,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437819.6,11.5,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437820.4,12.4,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437820.7,12.0,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437821.388,12.0,,,Vis.,L,,,,,,,,V,,,,RS OPH,,STD,,,,
2437821.7,12.2,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437821.9,12.0,,,Vis.,WP,,,,,,,,V,,,,RS OPH,,STD,,,,
2437821.9,12.03,,,N/A,WP,,,,,,,,V,,,,RS OPH,,STD,,,,
2437822.6,12.2,,,Vis.,HR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437822.6,12.2,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437822.7,11.6,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437822.9,12.1,,,Vis.,WP,,,,,,,,V,,,,RS OPH,,STD,,,,
2437823.6,12.0,,,Vis.,ED,,,,,,,,V,,,,RS OPH,,STD,,,,
2437823.8,11.9,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437824.4590,11.12,,,N/A,SIV,,,,,,,,V,,,,RS OPH,,STD,,,,
2437824.8,11.8,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437826.6,11.8,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437826.7,11.6,,,Vis.,CR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437827.3,12.3,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437827.7,11.8,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437829.6,12.0,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437835.6,11.8,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437836.6,12.2,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437836.6,11.8,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437837.3,12.0,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437837.6,11.5,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437838.6,12.0,,,Vis.,AD,,,,,,,,V,,,,RS OPH,,STD,,,,
2437838.7,12.0,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437839.7,12.0,,,Vis.,ED,,,,,,,,V,,,,RS OPH,,STD,,,,
2437840.7,12.2,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437841.6,11.7,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437841.7,12.4,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437841.7,12.2,,,Vis.,RCJ,,,,,,,,V,,,,RS OPH,,STD,,,,
2437841.7,11.8,,,Vis.,RPG,,,,,,,,V,,,,RS OPH,,STD,,,,
2437842.6,12.1,,,Vis.,HR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437842.6,12.2,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437843.6,11.5,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437843.6,12.2,,,Vis.,LX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437843.6,12.1,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437844.7,12.0,,,Vis.,AD,,,,,,,,V,,,,RS OPH,,STD,,,,
2437844.7,11.9,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437845.2,12.3,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437845.7,12.2,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437845.840,11.9,,,Vis.,AX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437846.3,12.1,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437846.8,11.7,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437847.6,11.7,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437847.9,12.2,,,Vis.,H,,,,,,,,V,,,,RS OPH,,STD,,,,
2437848.7,12.0,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437849.7,11.7,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437849.8,12.1,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437850.3,12.4,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437850.7,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437850.7,12.1,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437851.4458,11.85,,,N/A,SIV,,,,,,,,V,,,,RS OPH,,STD,,,,
2437851.6,12.2,,,Vis.,AD,,,,,,,,V,,,,RS OPH,,STD,,,,
2437851.7,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437851.7,12.2,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437852.7,12.1,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437852.7,12.2,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437852.8,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437853.6,12.1,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437853.7,12.0,,,Vis.,CR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437853.7,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437853.7,12.2,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437853.7,12.3,,,Vis.,KC,,,,,,,,V,,,,RS OPH,,STD,,,,
2437853.7,12.2,,,Vis.,SEH,,,,,,,,V,,,,RS OPH,,STD,,,,
2437854.4309,11.90,,,N/A,SIV,,,,,,,,V,,,,RS OPH,,STD,,,,
2437854.6,12.2,,,Vis.,ED,,,,,,,,V,,,,RS OPH,,STD,,,,
2437854.6,12.3,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437854.7,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437855.6,12.1,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437855.7,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437855.7,12.1,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437856.2,12.3,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437856.6,12.1,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437856.7,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437856.7,12.0,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437857.3,11.9,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437857.7,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437858.6,12.0,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437858.7,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437864.7,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437864.7,11.9,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437864.8,11.6,,,Vis.,MJ,,,,,,,,V,,,,RS OPH,,STD,,,,
2437865.6,11.7,,,Vis.,RB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437865.6,11.8,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437865.6486,12.0,,,Vis.,BX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437865.7,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437865.7,11.9,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437866.3,12.1,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437866.6215,12.2,,,Vis.,BX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437866.7,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437867.6556,12.3,,,Vis.,BX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437867.7,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437867.7,12.2,,,Vis.,HR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437867.7,12.0,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437868.24,11.2,,,Vis.,VZ,,,,,,,,V,,,,RS OPH,,STD,,,,
2437868.6,12.3,,,Vis.,LX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437868.7,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437868.7,11.8,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437869.7,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437869.7,12.0,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437870.6,11.5,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437870.6,11.9,,,Vis.,LX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437870.6646,11.9,,,Vis.,BX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437870.7,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437870.7,11.7,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437871.6,11.7,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437871.7,11.5,,,Vis.,RPG,,,,,,,,V,,,,RS OPH,,STD,,,,
2437872.3295,11.73,,,N/A,SIV,,,,,,,,V,,,,RS OPH,,STD,,,,
2437872.6,11.9,,,Vis.,AD,,,,,,,,V,,,,RS OPH,,STD,,,,
2437872.6,11.6,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437872.6,11.8,,,Vis.,RB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437872.8,11.8,,,Vis.,MJ,,,,,,,,V,,,,RS OPH,,STD,,,,
2437873.3875,11.60,,,N/A,SIV,,,,,,,,V,,,,RS OPH,,STD,,,,
2437873.5854,11.6,,,Vis.,BX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437873.6,11.7,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437873.6,11.7,,,Vis.,RB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437873.9,11.2,,,Vis.,H,,,,,,,,V,,,,RS OPH,,STD,,,,
2437874.24,11.1,,,Vis.,VZ,,,,,,,,V,,,,RS OPH,,STD,,,,
2437874.4,12.2,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437874.6,11.8,,,Vis.,LX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437874.6243,11.6,,,Vis.,BX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437874.7,11.8,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437874.7,11.5,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437874.8,11.6,,,Vis.,PPH,,,,,,,,V,,,,RS OPH,,STD,,,,
2437875.7,11.5,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437876.6,11.5,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437876.7,11.5,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437877.6,11.4,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437877.7,11.5,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437878.3239,11.68,,,N/A,SIV,,,,,,,,V,,,,RS OPH,,STD,,,,
2437878.6,11.4,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437878.7,11.5,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437878.7,11.5,,,Vis.,HR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437878.7,11.0,,,Vis.,RCJ,,,,,,,,V,,,,RS OPH,,STD,,,,
2437879.6,12.2,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437879.6,11.3,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437879.6,11.7,,,Vis.,RB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437879.7208,11.6,,,Vis.,BX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437880.6,11.7,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437880.6,11.7,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437880.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437881.0,11.1,,,Vis.,HOH,,,,,,,,V,,,,RS OPH,,STD,,,,
2437881.3,11.7,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437881.3304,11.40,,,N/A,SIV,,,,,,,,V,,,,RS OPH,,STD,,,,
2437881.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437882.3257,11.76,,,N/A,SIV,,,,,,,,V,,,,RS OPH,,STD,,,,
2437882.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437883.6,11.5,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437883.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437883.750,11.4,,,Vis.,AX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437884.3580,11.81,,,N/A,SIV,,,,,,,,V,,,,RS OPH,,STD,,,,
2437884.6,11.7,,,Vis.,ED,,,,,,,,V,,,,RS OPH,,STD,,,,
2437884.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437885.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437885.7,11.7,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437886.6,11.9,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437886.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437887.6,11.7,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437887.6,11.8,,,Vis.,RB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437887.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437888.6,11.7,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437888.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437889.6,12.0,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437889.6,11.9,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437890.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437891.6,11.8,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437891.6556,11.6,,,Vis.,BX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437892.5438,12.2,,,Vis.,BX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437892.6,12.0,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437892.6,12.0,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437892.6,11.8,,,Vis.,RB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437893.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437894.0,11.0,,,Vis.,HOH,,,,,,,,V,,,,RS OPH,,STD,,,,
2437894.6,11.9,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437894.7,11.7,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437895.6,12.1,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437895.6,11.9,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437895.6,11.8,,,Vis.,RB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437895.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437896.0,11.7,,,Vis.,HOH,,,,,,,,V,,,,RS OPH,,STD,,,,
2437896.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437897.0,12.0,,,Vis.,HOH,,,,,,,,V,,,,RS OPH,,STD,,,,
2437897.6,11.9,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437897.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437898.2,12.0,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437898.3,12.2,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437898.6,11.7,,,Vis.,ED,,,,,,,,V,,,,RS OPH,,STD,,,,
2437898.6,11.7,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437898.6,11.9,,,Vis.,RB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437898.6382,12.2,,,Vis.,BX,,,,,,,,V,,,,RS OPH,,STD,,,,
2437898.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437898.8,11.6,,,Vis.,MJ,,,,,,,,V,,,,RS OPH,,STD,,,,
2437899.2,12.1,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437899.6,12.2,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437899.6,11.7,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437899.6,11.9,,,Vis.,RB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437899.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437900.6,12.3,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437900.6,11.7,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437900.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437900.7,12.1,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437901.6,12.2,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437901.7,12.1,,,Vis.,TB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437902.6,11.8,,,Vis.,AK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437902.6,12.2,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437902.6,11.9,,,Vis.,RB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437902.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437902.9,11.1,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437903.6,12.2,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437903.6,11.9,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437903.6,11.7,,,Vis.,RB,,,,,,,,V,,,,RS OPH,,STD,,,,
2437904.3,12.3,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437904.6,12.0,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437905.6,11.5,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437905.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437906.6,11.8,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437906.7,11.7,,,Vis.,CR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437906.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437907.6,12.0,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437907.6,11.5,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437907.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437908.6,12.3,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437908.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437909.7,11.6,,,Vis.,DRR,,,,,,,,V,,,,RS OPH,,STD,,,,
2437910.5,12.0,,,Vis.,FE,,,,,,,,V,,,,RS OPH,,STD,,,,
2437910.6,11.7,,,Vis.,AK,,,,,,,,V,,,,RS OPH,,STD,,,,
2437910.6,11.5,,,Vis.,P,,,,,,,,V,,,,RS OPH,,STD,,,,
2437911.3,11.9,,,Vis.,DK,,,,,,,,V,,,,RS OPH,,STD,,,,
